"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncre","Numfac","Tipo","canfon","observacion","Clauni"
"1","03PTR11214","41","26","0","yes","27.7","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"2","03PTR214","41","70.4","0","yes","27.7","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"3","03SOL1812","35.1","6","0","yes","19.15","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"4","03SOL182","34.7","16.2","0","yes","20.66","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"5","03TAB310T","45.5","81.6","0","yes","28.2","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"6","04HPIC16R","145","1","0","yes","83.16","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"7","04HTEJ2","90.5","2","0","yes","50.73","16","0","1752426","0","00005361","DPQ01660","yes","0","","0"
"1","01CEMCAZ50","138","3","0","yes","116.81","16","0","1753732","0","00005362","ZI006910","yes","0","","0"
"1","01CEMCAZ50","138","1","0","yes","116.81","16","0","1755969","0","00005363","ZI006910","yes","0","","0"
"1","01CEMCAZ50","178","100","0","yes","116.81","16","0","1756441","0","00005364","DPQ01660","yes","0","","0"
"1","01CEMCAZ50","138","2","0","yes","116.81","16","0","1758366","0","00005365","ZI006910","yes","0","","0"
"1","01CEMCAZ50","160","30","0","yes","116.81","16","0","1759841","0","00005366","DPQ01847","yes","0","","0"
"2","06PL4","36","1","0","yes","22.99","16","0","1759841","0","00005366","DPQ01847","yes","0","","0"
"1","01ALREC","33.4","3","0","yes","21.3","16","0","1761348","0","00005367","DPQ01847","yes","0","","0"
"2","01ARM1543","213.9","5","0","yes","160.48","16","0","1761348","0","00005367","DPQ01847","yes","0","","0"
"3","01MALSOL6","48.82","5","0","yes","34.5594","16","0","1761348","0","00005367","DPQ01847","yes","0","","0"
"1","01ALREC","32.4","12","0","yes","21.3","16","0","1764009","0","00005368","DPQ01847","yes","0","","0"
"2","01ARM204","207","14","0","yes","162.49","16","0","1764009","0","00005368","DPQ01847","yes","0","","0"
"3","06CLA212","39.6","5","0","yes","32.81222","16","0","1764009","0","00005368","DPQ01847","yes","0","","0"
"1","02TORS1",".2","200","0","yes",".1319","16","0","1764935","0","00005369","DPQ01847","yes","0","","0"
"2","02TORS2",".38","81","0","yes",".2467","16","0","1764935","0","00005369","DPQ01847","yes","0","","0"
"3","02TORSTD10112",".4","200","0","yes",".26","16","0","1764935","0","00005369","DPQ01847","yes","0","","0"
"4","06P17202","26.6","12","0","yes","16.053","16","0","1764935","0","00005369","DPQ01847","yes","0","","0"
"1","01BLO15","8.7","100","0","yes","6.3793","16","0","1767654","0","00005370","DPQ01847","yes","0","","0"
"2","01BLO15202","8.7","800","0","yes","6.1207","16","0","1767654","0","00005370","DPQ01847","yes","0","","0"
"3","01CAL","69","23","0","yes","49.15925","16","0","1767654","0","00005370","DPQ01847","yes","0","","0"
"1","01ALAM","31","14","0","yes","18.1","16","0","1771875","0","00005371","DPQ01847","yes","0","","0"
"2","01VAR38","165","2","0","yes","124.0313","16","0","1771875","0","00005371","DPQ01847","yes","0","","0"
"1","01CEMCAZ50","178","50","0","yes","118.5345","16","0","1772640","0","00005372","DPQ01660","yes","0","","0"
"1","01CEMCAZ50","160","15","0","yes","116.81","16","0","1775400","0","00005373","DPQ01847","yes","0","","0"
"1","03ANG1834","32.9","8.4","0","yes","20.93","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"2","03PTR34","41","6.3","0","yes","20","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"3","04HSI2176","75","1","0","yes","42","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"4","0611265","38.69","2","0","yes","23.35","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"5","06BRF14","34","2","0","yes","20.4336","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"6","06BRF18","9.7","2","0","yes","5.8376","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"7","06ESPA14","15.31","4","0","yes","9.24","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"8","08RON14",".65","40","0","yes",".39","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"9","08RON38",".86","6","0","yes",".52","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"10","08RONP14",".1","40","0","yes",".06","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"11","08RONP38",".23","6","0","yes",".14","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"12","08TOR382","2","6","0","yes","1.25","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"13","08TUER14",".25","40","0","yes",".15","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"14","08TUER38",".53","6","0","yes",".32","16","0","1775722","0","00005374","DPQ01847","yes","0","","0"
"1","06T501","28.44","5","0","yes","17.16","16","0","1775973","0","00005375","DPQ01847","yes","0","","0"
"1","01CEMBIG","2650","2","0","yes","2137.9299","16","0","1776202","0","00005376","ZI007903","yes","0","","0"
"1","06PL4","36","2.4","0","yes","22.99","16","0","1780326","0","00005377","DPQ01847","yes","0","","0"
"1","04123281","98","2","0","yes","54.81","16","0","1780418","0","00005378","DPQ01847","yes","0","","0"
"2","06BRMAD12","19","1","0","yes","11.675","16","0","1780418","0","00005378","DPQ01847","yes","0","","0"
"3","06BRMAD38","21","1","0","yes","13.13333","16","0","1780418","0","00005378","DPQ01847","yes","0","","0"
"1","0616919","192","2","0","yes","127.7","16","0","1788081","0","00005379","DPQ01847","yes","0","","0"
"2","0618306","322","2","0","yes","215.26","16","0","1788081","0","00005379","DPQ01847","yes","0","","0"
"3","0644345",".25","200","0","yes",".1897","16","0","1788081","0","00005379","DPQ01847","yes","0","","0"
"4","0644350",".5","200","0","yes",".3138","16","0","1788081","0","00005379","DPQ01847","yes","0","","0"
"5","0644351",".62","200","0","yes",".394","16","0","1788081","0","00005379","DPQ01847","yes","0","","0"
"1","01CEMBIG","2650","4","0","yes","2137.9299","16","0","1802696","0","00005380","ZI007903","yes","0","","0"
"1","06FONSDS","297","2","0","yes","199.632","16","0","1804814","0","00005381","DPQ01847","yes","0","","0"
"2","06PINESMAZ1","127","5","0","yes","85.41","16","0","1804814","0","00005381","DPQ01847","yes","0","","0"
"1","04HBISPR100","2.3","2","0","yes","1.25","16","0","1806228","0","00005382","DPQ01847","yes","0","","0"
"2","04HDISC","18","2","0","yes","10.53","16","0","1806228","0","00005382","DPQ01847","yes","0","","0"
"3","06BRF316","19","2","0","yes","11.675","16","0","1806228","0","00005382","DPQ01847","yes","0","","0"
"4","06BRF964","13","2","0","yes","8.027","16","0","1806228","0","00005382","DPQ01847","yes","0","","0"
"5","08RON316",".52","20","0","yes",".34","16","0","1806228","0","00005382","DPQ01847","yes","0","","0"
"1","02TORS1",".25","100","0","yes",".1319","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"2","03ANG1834","31.9","8.4","0","yes","20.93","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"3","03SOL316112","33.7","13.5","0","yes","20.85","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"4","04DISCAU778","11","2","0","yes","6.17","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"5","04HBISPR100","2.3","2","0","yes","1.25","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"6","04HDISC","18","2","0","yes","10.53","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"7","04HSEL","26.5","2","0","yes","15.22","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"8","06AEROB","50","2","0","yes","31.62","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"9","06BRF18","9","2","0","yes","5.8376","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"10","06BRF964","13","2","0","yes","8.027","16","0","1806384","0","00005383","DPQ01847","yes","0","","0"
"1","04HDCM14","62","2","0","yes","37.64","16","0","1809043","0","00005384","DPQ01847","yes","0","","0"
"2","04HSI2110","68","5","0","yes","39.6","16","0","1809043","0","00005384","DPQ01847","yes","0","","0"
"3","0611586","32","3","0","yes","21.1612","16","0","1809043","0","00005384","DPQ01847","yes","0","","0"
"1","01ALREC","43","2","0","yes","21.3","16","0","1811457","0","00005385","DPQ01847","yes","0","","0"
"2","01CEMCAZ50","169","30","0","yes","118.5345","16","0","1811457","0","00005385","DPQ01847","yes","0","","0"
"3","01MALSOL10","31.2","46","0","yes","21.1633","16","0","1811457","0","00005385","DPQ01847","yes","0","","0"
"1","06FONSDS","315","2","0","yes","199.632","16","0","1820776","0","00005386","DPQ01847","yes","0","","0"
"1","02CINJ","56.7","1","0","yes","39.36","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"2","02COMST21","232","1","0","yes","160.74","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"3","02PANN2","126.5","1","0","yes","87.99","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"4","02TOR812",".35","100","0","yes",".25118","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"5","02TORS118PF",".27","200","0","yes",".10057","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"6","03PR22520","48.5","13.2","0","yes","31.2","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"7","06LIJAGK","4.6","4","0","yes","2.9188","16","0","1820817","0","00005387","DPQ01847","yes","0","","0"
"1","0644671","67.8","8","0","yes","43.05","16","0","1820933","0","00005388","DPQ01847","yes","0","","0"
"2","06AERONE","49.8","2","0","yes","31.6206","16","0","1820933","0","00005388","DPQ01847","yes","0","","0"
"3","08RONP14",".085","20","0","yes",".06","16","0","1820933","0","00005388","DPQ01847","yes","0","","0"
"4","08TOR142",".91","20","0","yes",".58","16","0","1820933","0","00005388","DPQ01847","yes","0","","0"
"1","03VRED34","33.1","68","0","yes","20.05","16","0","1821953","0","00005389","DPQ01660","yes","0","","0"
"1","02TOR812",".35","200","0","yes",".25118","16","0","1824166","0","00005390","DPQ01847","yes","0","","0"
"2","04HPPB141","1.1","500","0","yes",".711","16","0","1824166","0","00005390","DPQ01847","yes","0","","0"
"3","06CINAIS6018","14","1","0","yes","8.75625","16","0","1824166","0","00005390","DPQ01847","yes","0","","0"
"1","04HSO1318","56.45","1","0","yes","34","16","0","1827756","0","00005391","DPQ01847","yes","0","","0"
"2","06FONSN","306.6","1","0","yes","198.969","16","0","1827756","0","00005391","DPQ01847","yes","0","","0"
"3","06PINESMAZ1","473.3","1","0","yes","307.07","16","0","1827756","0","00005391","DPQ01847","yes","0","","0"
"1","06PES300T","71.6","3","0","yes","46.21","16","0","1830573","0","00005392","DPQ01847","yes","0","","0"
"1","04HCDAD","18","1","0","yes","11.03","16","0","1831239","0","00005393","DPQ01847","yes","0","","0"
"2","04HSI2110","68","5","0","yes","39.6","16","0","1831239","0","00005393","DPQ01847","yes","0","","0"
"3","0611586","35","3","0","yes","21.1612","16","0","1831239","0","00005393","DPQ01847","yes","0","","0"
"4","06BRIC3","32","2","0","yes","20.8","16","0","1831239","0","00005393","DPQ01847","yes","0","","0"
"5","06PL4","38","11.8","0","yes","22.99","16","0","1831239","0","00005393","DPQ01847","yes","0","","0"
"1","03PTR3314","43.5","1","0","yes","27.2","16","0","1835045","0","00005395","DPQ01847","yes","0","","0"
"2","06FONSN","306.9","1","0","yes","198.969","16","0","1835045","0","00005395","DPQ01847","yes","0","","0"
"3","06RA250B","1525.6","5","0","yes","989.93","16","0","1835045","0","00005395","DPQ01847","yes","0","","0"
"4","06T501","26.5","4","0","yes","17.16","16","0","1835045","0","00005395","DPQ01847","yes","0","","0"
"1","03TCED406","4396.6","1","0","yes","2992.8","16","0","1836014","0","00005394","DPQ01847","yes","0","","0"
"1","03PTR3314","43.5","26.6","0","yes","27.2","16","0","1836652","0","00005396","DPQ01847","yes","0","","0"
"2","06FONSN","306.9","1","0","yes","198.969","16","0","1836652","0","00005396","DPQ01847","yes","0","","0"
"3","06RA250B","1525.6","5","0","yes","989.93","16","0","1836652","0","00005396","DPQ01847","yes","0","","0"
"4","06T501","26","4","0","yes","17.16","16","0","1836652","0","00005396","DPQ01847","yes","0","","0"
"1","05TUBPL12","83","1","0","yes","50","16","0","1839815","0","00005397","DPQ01847","yes","0","","0"
"1","01CEMCAZ50","178","20","0","yes","118.5345","16","0","1842708","0","00005398","DPQ01660","yes","0","","0"
"1","01ARM15204M","41","3","0","yes","12.3333","16","0","1845334","0","00005399","DPQ01847","yes","0","","0"
"2","01ARM204","313.36395","2","0","yes","202.606","16","0","1845334","0","00005399","DPQ01847","yes","0","","0"
"3","05COPPVCH12","3","2","0","yes","1.6554","16","0","1845334","0","00005399","DPQ01847","yes","0","","0"
"4","05TUBPVCHA12","125","1","0","yes","78.304","16","0","1845334","0","00005399","DPQ01847","yes","0","","0"
"1","01ARM204","270","20","0","yes","202.606","16","0","1846243","0","00005400","DPQ01660","yes","0","","0"
"2","01CEMCAZ50","172","30","0","yes","118.53","16","0","1846243","0","00005400","DPQ01660","yes","0","","0"
"3","05TUBKIT","18.4","100","0","yes","11.06465","16","0","1846243","0","00005400","DPQ01660","yes","0","","0"
"2","01CEMCAZ50","172","30","0","yes","118.53","16","0","1846263","0","00005401","DPQ01660","yes","0","","0"
"3","05TUBKIT","18.4","100","0","yes","11.06465","16","0","1846263","0","00005401","DPQ01660","yes","0","","0"
"1","01ARM1538","510","20","0","yes","348.73","16","0","1846263","0","00005401","DPQ01660","yes","0","","0"
"1","01CEMCAZ50","172","50","0","yes","118.53","16","0","1851641","0","00005402","DPQ01660","yes","0","","0"
"2","03LA10126500","1418.25","3","0","yes","755","16","0","1863048","0","00005403","DPQ01847","yes","0","","0"
"3","04HPPB141","1","100","0","yes",".711","16","0","1863048","0","00005403","DPQ01847","yes","0","","0"
"1","03LA10126450","1276.42","1","0","yes","754.88","16","0","1863048","0","00005403","DPQ01847","yes","0","","0"
"1","03LN41014","3044.8","3","0","yes","1598.8","16","0","1867011","0","00005404","DPQ01660","yes","0","","0"
"2","03TC3031","315","14","0","yes","229.35","16","0","1867011","0","00005404","DPQ01660","yes","0","","0"
"3","03VRED12","34.1","12.8","0","yes","20.52","16","0","1867011","0","00005404","DPQ01660","yes","0","","0"
"1","03TC30L","747","20","0","yes","506","16","0","1867019","0","00005405","DPQ01660","yes","0","","0"
"1","05ABRPV212","55","6","0","yes","33.205","16","0","1870018","0","00005406","DPQ01660","yes","0","","0"
"2","05TUBKIT","18.3","86","0","yes","11.06465","16","0","1870018","0","00005406","DPQ01660","yes","0","","0"
"1","01CEMCAZ50","175","80","0","yes","118.5345","16","0","1880834","0","00005407","DPQ01660","yes","0","","0"
"1","03COLL10181","40","25","0","yes","27.17","16","0","1885448","0","00005408","DPQ01847","yes","0","","0"
"2","03PLA310038","50.7","70.66","0","yes","25.8","16","0","1885448","0","00005408","DPQ01847","yes","0","","0"
"1","03SOL382","41","24","0","yes","20.66","16","0","1889286","0","00005409","DPQ01847","yes","0","","0"
"2","03TC401","707.4","1","0","yes","296","16","0","1889286","0","00005409","DPQ01847","yes","0","","0"
"3","04HDCM14","62.3","5","0","yes","37.64","16","0","1889286","0","00005409","DPQ01847","yes","0","","0"
"4","04HDCM7","56.8","3","0","yes","34.28","16","0","1889286","0","00005409","DPQ01847","yes","0","","0"
"5","04HSI2178","65.7","5","0","yes","36.2","16","0","1889286","0","00005409","DPQ01847","yes","0","","0"
"6","04HSO1818","60.5","5","0","yes","35.6","16","0","1889286","0","00005409","DPQ01847","yes","0","","0"
"1","01ALAM","33","500","0","yes","13.766","16","0","1895393","0","00005410","DPQ01660","yes","0","","0"
"2","01ALREC","43.5","200","0","yes","21.3","16","0","1895393","0","00005410","DPQ01660","yes","0","","0"
"3","01VAR34","689.2","4","0","yes","309.35","16","0","1895393","0","00005410","DPQ01660","yes","0","","0"
"4","01VAR38","170","100","0","yes","124.0313","16","0","1895393","0","00005410","DPQ01660","yes","0","","0"
"5","06CLA212","52","25","0","yes","31.48","16","0","1895393","0","00005410","DPQ01660","yes","0","","0"
"1","06FONSN","320","1","0","yes","198.969","16","0","1896900","0","00005411","DPQ01847","yes","0","","0"
"1","03PTR210","49.5","30.4","0","yes","27.2","16","0","1904525","0","00005412","DPQ01847","yes","0","","0"
"2","03SOL382","41.2","24","0","yes","20.66","16","0","1904525","0","00005412","DPQ01847","yes","0","","0"
"3","0611586","35","2","0","yes","21.1612","16","0","1904525","0","00005412","DPQ01847","yes","0","","0"
"1","03COLL10181","40","25","0","yes","27.17","16","0","1909963","0","00005413","DPQ01847","yes","0","","0"
"2","03PLA310038","50.7","70.66","0","yes","25.8","16","0","1909963","0","00005413","DPQ01847","yes","0","","0"
"1","01ARE","640","1","0","yes","349.13793","16","0","1923292","0","00006197","ZI058557","yes","0","","0"
"2","05ADAPHC12","2.9","2","0","yes","1.8162","16","0","1923292","0","00006197","ZI058557","yes","0","","0"
"3","05ADAPMCP34","2.5","2","0","yes","1.652","16","0","1923292","0","00006197","ZI058557","yes","0","","0"
"4","05COPCP34","2","3","0","yes","1.3416","16","0","1923292","0","00006197","ZI058557","yes","0","","0"
